total_LRH_notes,total_LH_notes,total_RH_notes,total_LRH_raw_notes,total_LH_raw_notes,total_RH_raw_notes,music_key,total_LRH_sharp_keys_pressed,total_LH_sharp_keys_pressed,total_RH_sharp_keys_pressed,total_LRH_flat_keys_pressed,total_LH_flat_keys_pressed,total_RH_flat_keys_pressed,average_RLH_range,average_LH_range,average_RH_range,average_RLH_note_10_range,average_LH_note_10_range,average_RH_note_10_range,average_RLH_note_20_range,average_LH_note_20_range,average_RH_note_20_range,average_RLH_note_35_range,average_LH_note_35_range,average_RH_note_35_range,average_RLH_note_50_range,average_LH_note_50_range,average_RH_note_50_range,average_RLH_note_100_range,average_LH_note_100_range,average_RH_note_100_range,RLH_note_10_range,LH_note_10_range,RH_note_10_range,RLH_note_20_range,LH_note_20_range,RH_note_20_range,RLH_note_35_range,LH_note_35_range,RH_note_35_range,RLH_note_50_range,LH_note_50_range,RH_note_50_range,RLH_note_100_range,LH_note_100_range,RH_note_100_range,average_LRH_2chord_range,average_LH_2chord_range,average_RH_2chord_range,average_LRH_3chord_range,average_LH_3chord_range,average_RH_3chord_range,average_LRH_4chord_range,average_LH_4chord_range,average_RH_4chord_range,average_LRH_5chord_range,average_LH_5chord_range,average_RH_5chord_range,average_LRH_2chord_hand_range,average_LH_2chord_hand_range,average_RH_2chord_hand_range,average_LRH_3chord_hand_range,average_LH_3chord_hand_range,average_RH_3chord_hand_range,average_LRH_4chord_hand_range,average_LH_4chord_hand_range,average_RH_4chord_hand_range,average_LRH_5chord_hand_range,average_LH_5chord_hand_range,average_RH_5chord_hand_range,large_5jumps_LRH,large_5jumps_LH,large_5jumps_RH,large_8jumps_LRH,large_8jumps_LH,large_8jumps_RH,large_9jumps_LRH,large_9jumps_LH,large_9jumps_RH,large_10jumps_LRH,large_10jumps_LH,large_10jumps_RH,average_large_5jumps_LRH,average_large_5jumps_LH,average_large_5jumps_RH,average_large_8jumps_LRH,average_large_8jumps_LH,average_large_8jumps_RH,average_large_9jumps_LRH,average_large_9jumps_LH,average_large_9jumps_RH,average_large_10jumps_LRH,average_large_10jumps_LH,average_large_10jumps_RH,total_LRHwhole_notes,total_LRHhalf_notes,total_LRHquarter_notes,total_LRHeighth_notes,total_LRH16th_notes,total_LRH32nd_notes,total_LRH64th_notes,total_LHwhole_notes,total_LHhalf_notes,total_LHquarter_notes,total_LHeighth_notes,total_LH16th_notes,total_LH32nd_notes,total_LH64th_notes,total_RHwhole_notes,total_RHhalf_notes,total_RHquarter_notes,total_RHeighth_notes,total_RH16th_notes,total_RH32nd_notes,total_RH64th_notes,average_LRHwhole_notes,average_LRHhalf_ntoes,average_LRHquarter_notes,average_LRHeighth_notes,average_LRH16th_notes,average_LRH32nd_notes,average_LRH64th_notes,average_LHwhole_notes,average_LHhalf_ntoes,average_LHquarter_notes,average_LHeighth_notes,average_LH16th_notes,average_LH32nd_notes,average_LH64th_notes,average_RHwhole_notes,average_RHhalf_ntoes,average_RHquarter_notes,average_RHeighth_notes,average_RH16th_notes,average_RH32nd_notes,average_RH64th_notes,time_signature_num,time_signature_den,Grade
84,33,51,81,33,48,16,0,0,0,9,4,5,8.017857142857142,3.090909090909091,2.215686274509804,0,0,0,5.0,0,3.0,7.333333333333333,5.0,3.0,6.4,5.0,3.0,6.333333333333333,4.0,4.0,0,0,0,5,0,3,12,5,3,12,5,4,15,8,8,3.509433962264151,0,5.0,3.6666666666666665,0,0,0,0,0,0,0,0,8.056603773584905,0,5.0,12.333333333333334,0,0,0,0,0,0,0,0,44,7,2,29,0,0,26,0,0,22,0,0,9.318181818181818,5.142857142857143,5.5,11.03448275862069,0,0,11.384615384615385,0,0,11.818181818181818,0,0,0,0,0,0,0,0,0,1,12,18,1,0,0,0,1,0,22,20,0,0,0,0.024691358024691357,0.14814814814814814,0.49382716049382713,0.25925925925925924,0.0,0.0,0.0,0.030303030303030304,0.36363636363636365,0.5454545454545454,0.030303030303030304,0.0,0.0,0.0,0.020833333333333332,0.0,0.4583333333333333,0.4166666666666667,0.0,0.0,0.0,4,4,2
277,108,169,229,100,129,19,14,5,9,29,12,17,11.292553191489361,4.055555555555555,3.769230769230769,0,0,0,3.0,4.0,2.0,5.4,4.333333333333333,3.0,6.619047619047619,5.4,2.666666666666667,7.871264367816091,5.502923976608186,5.3088235294117645,0,0,0,4,4,2,11,6,4,14,10,4,21,14,13,3.774193548387097,3.96875,3.8181818181818183,3.952830188679245,2.6666666666666665,3.302325581395349,3.916666666666668,0,2.5,3.392857142857143,0,0,10.516129032258064,3.96875,3.8181818181818183,10.339622641509434,4.333333333333333,5.604651162790698,12.197916666666666,0,5.5,11.857142857142858,0,0,185,39,63,172,13,6,158,6,0,137,5,0,11.432432432432432,6.589743589743589,5.7936507936507935,11.883720930232558,9.153846153846153,8.0,12.227848101265822,10.5,0,12.722627737226277,10.8,0,0,0,0,0,0,0,0,0,28,34,33,0,0,0,0,6,36,85,0,0,0,0.0,0.14847161572052403,0.3056768558951965,0.5152838427947598,0.0,0.0,0.0,0.0,0.28,0.34,0.33,0.0,0.0,0.0,0.0,0.046511627906976744,0.27906976744186046,0.6589147286821705,0.0,0.0,0.0,4,4,5
290,134,156,258,128,130,19,12,6,6,60,24,36,10.634408602150538,3.425373134328358,3.1858974358974357,0,0,0,6.0,0,0,7.333333333333333,5.0,2.3333333333333335,5.952380952380952,3.1666666666666665,2.666666666666667,8.862318840579709,6.109890109890109,4.672727272727272,0,0,0,6,0,0,12,5,3,12,5,4,25,16,11,3.298507462686567,6.0,5.384615384615385,5.0,0,0,0,0,0,0,0,0,10.029850746268657,6.0,5.384615384615385,11.68421052631579,0,0,0,0,0,0,0,0,173,26,39,127,19,8,111,4,3,99,4,3,11.213872832369942,7.653846153846154,6.512820512820513,13.086614173228346,8.421052631578947,8.75,13.81981981981982,10.0,10.0,14.404040404040405,10.0,10.0,0,0,0,0,0,0,0,0,2,58,48,10,0,0,0,0,36,34,32,0,0,0.0,0.007751937984496124,0.3643410852713178,0.3178294573643411,0.16279069767441862,0.0,0.0,0.0,0.015625,0.453125,0.375,0.078125,0.0,0.0,0.0,0.0,0.27692307692307694,0.26153846153846155,0.24615384615384617,0.0,0.0,3,4,6
162,59,103,143,48,95,2,23,7,16,0,0,0,7.797101449275362,3.9661016949152543,3.0679611650485437,0,0,0,3.6666666666666665,5.0,3.0,3.1666666666666665,5.0,3.0,4.428571428571429,4.833333333333334,3.6,9.57246376811594,7.608333333333332,7.426470588235294,0,0,0,5,5,3,5,7,4,9,8,6,27,20,24,2.4545454545454546,3.272727272727273,3.0,4.0,0,0,0,0,0,0,0,0,9.636363636363637,3.272727272727273,3.0,10.666666666666666,0,0,0,0,0,0,0,0,90,15,13,75,4,3,67,1,2,54,1,1,10.411111111111111,6.333333333333333,6.461538461538462,11.266666666666667,8.5,9.0,11.656716417910447,10.0,9.5,12.296296296296296,10.0,10.0,0,0,0,0,0,0,0,0,0,6,37,0,0,0,0,0,3,86,4,0,0,0.0,0.0,0.06293706293706294,0.8601398601398601,0.027972027972027972,0.0,0.0,0.0,0.0,0.125,0.7708333333333334,0.0,0.0,0.0,0.0,0.0,0.031578947368421054,0.9052631578947369,0.042105263157894736,0.0,0.0,6,8,4
195,107,88,168,107,61,30,1,1,0,3,3,0,7.739130434782608,2.7476635514018692,2.9431818181818183,0,0,0,2.0,0,0,6.333333333333333,2.0,2.0,5.4,3.6666666666666665,2.3333333333333335,9.687747035573123,7.1911764705882355,6.358974358974359,0,0,0,2,0,0,9,2,2,9,5,3,25,18,15,7.405797101449275,0,3.0526315789473686,3.7142857142857144,0,3.25,3.833333333333334,0,0,0,0,0,7.405797101449275,0,3.0526315789473686,12.642857142857142,0,5.5,15.25,0,0,0,0,0,82,8,13,63,6,3,63,1,1,33,1,1,10.048780487804878,8.5,6.6923076923076925,11.063492063492063,9.333333333333334,8.666666666666666,11.063492063492063,16.0,10.0,12.93939393939394,16.0,10.0,0,0,0,0,0,0,0,0,5,54,48,0,0,0,0,1,32,28,0,0,0,0.0,0.03571428571428571,0.5119047619047619,0.4523809523809524,0.0,0.0,0.0,0.0,0.04672897196261682,0.5046728971962616,0.4485981308411215,0.0,0.0,0.0,0.0,0.01639344262295082,0.5245901639344263,0.45901639344262296,0.0,0.0,0.0,4,4,4
509,172,337,470,135,335,30,16,6,10,8,2,6,8.368286445012787,3.813953488372093,2.887240356083086,0,0,0,2.0,0,0,2.3333333333333335,3.0,2.0,3.0,2.3333333333333335,2.3333333333333335,9.129032258064516,5.208791208791209,6.415789473684211,0,0,0,2,0,0,3,3,2,5,3,3,29,14,18,4.6396761133603235,3.3636363636363638,6.0,3.460526315789474,3.4285714285714284,0,4.218390804597701,3.0,0,2.5,0,0,8.384615384615385,3.3636363636363638,6.0,10.973684210526315,5.857142857142857,0,10.655172413793103,7.0,0,19.5,0,0,339,53,39,225,8,9,165,4,5,130,4,5,9.283185840707965,6.169811320754717,7.076923076923077,10.924444444444445,9.625,11.666666666666666,11.987878787878788,11.25,14.6,12.792307692307693,11.25,14.6,0,0,0,0,0,0,0,0,2,49,72,0,0,0,0,0,54,22,0,0,0,0.0,0.00425531914893617,0.21914893617021278,0.2,0.0,0.0,0.0,0.0,0.014814814814814815,0.362962962962963,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.16119402985074627,0.06567164179104477,0.0,0.0,0.0,4,4,6
252,106,146,190,56,134,16,0,0,0,28,8,20,10.378378378378379,4.179245283018868,2.7465753424657535,0,0,0,0,0,0,3.0,5.0,0,2.3333333333333335,3.6666666666666665,3.0,6.681318681318681,3.666666666666667,3.9523809523809526,0,0,0,0,0,0,3,5,0,3,5,3,16,7,8,3.8,5.2,3.5,4.7631578947368425,3.0,0,4.690476190476192,0,0,0,0,0,8.775,5.2,3.5,12.578947368421053,5.0,0,12.071428571428571,0,0,0,0,0,147,57,16,125,0,0,107,0,0,97,0,0,10.448979591836734,5.491228070175438,5.25,11.184,0,0,11.719626168224298,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,48,0,4,0,0,0,0,22,0,56,0,0,0.0,0.0,0.3684210526315789,0.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.16417910447761194,0.0,0.417910447761194,0.0,0.0,3,4,4
506,198,308,378,134,244,6,110,20,90,0,0,0,10.908415841584159,5.040404040404041,2.616883116883117,0,0,0,3.0,0,0,10.333333333333334,4.0,3.0,8.4,5.666666666666667,3.0,11.533333333333333,6.333333333333333,4.525,0,0,0,3,0,0,15,4,3,15,8,4,29,15,11,1.0,4.724137931034483,3.142857142857143,4.404545454545454,3.0,3.53125,3.793333333333334,0,2.6666666666666665,3.0,0,0,12.4,4.724137931034483,3.142857142857143,11.472727272727273,5.0,6.0625,14.24,0,6.0,15.5,0,0,347,111,51,343,61,11,335,13,4,321,11,2,12.429394812680115,7.54954954954955,6.509803921568627,12.504373177842565,8.655737704918034,9.090909090909092,12.611940298507463,11.076923076923077,11.0,12.769470404984423,11.454545454545455,13.0,0,0,0,0,0,0,0,0,0,4,10,120,0,0,0,0,0,40,204,0,0,0.0,0.0,0.010582010582010581,0.13227513227513227,0.8571428571428571,0.0,0.0,0.0,0.0,0.029850746268656716,0.07462686567164178,0.8955223880597015,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.8360655737704918,0.0,0.0,6,8,7
172,66,106,154,62,92,2,14,6,8,2,0,2,11.869565217391305,3.196969696969697,4.254716981132075,0,0,0,12.0,0,0,9.166666666666666,4.0,6.0,7.533333333333334,6.499999999999999,4.666666666666666,9.575384615384616,5.384615384615385,4.512820512820513,0,0,0,12,0,0,17,4,6,17,11,7,24,12,10,2.0408163265306123,4.0,5.142857142857143,3.303030303030303,4.0,0,5.222222222222222,0,0,0,0,0,13.10204081632653,4.0,5.142857142857143,17.818181818181817,7.0,0,13.666666666666666,0,0,0,0,0,112,9,51,102,5,2,99,3,1,92,2,1,14.071428571428571,7.555555555555555,6.078431372549019,14.882352941176471,9.4,9.0,15.090909090909092,10.333333333333334,10.0,15.554347826086957,11.0,10.0,0,0,0,0,0,0,0,0,1,27,34,0,0,0,0,2,3,87,0,0,0,0.0,0.01948051948051948,0.19480519480519481,0.7857142857142857,0.0,0.0,0.0,0.0,0.016129032258064516,0.43548387096774194,0.5483870967741935,0.0,0.0,0.0,0.0,0.021739130434782608,0.03260869565217391,0.9456521739130435,0.0,0.0,0.0,3,4,4
389,0,389,365,0,365,3,73,0,73,27,0,27,2.665809768637532,0,2.665809768637532,0,0,0,2.0,0,2.0,2.3333333333333335,0,2.3333333333333335,2.1666666666666665,0,2.1666666666666665,4.98095238095238,0,4.98095238095238,0,0,0,2,0,2,3,0,3,3,0,3,13,0,13,4.125,0,4.125,0,0,0,0,0,0,0,0,0,4.125,0,4.125,0,0,0,0,0,0,0,0,0,68,0,68,14,0,14,2,0,2,2,0,2,6.1911764705882355,0,6.1911764705882355,8.285714285714286,0,8.285714285714286,10.0,0,10.0,10.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,244,82,0,0,0.0,0.0,0.09041095890410959,0.6684931506849315,0.22465753424657534,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.09041095890410959,0.6684931506849315,0.22465753424657534,0.0,0.0,6,8,6
1100,423,677,1004,389,615,2,158,57,101,14,2,12,7.830674846625767,3.983451536643026,3.58493353028065,0,0,0,4.0,0,5.0,6.4,3.6666666666666665,3.1666666666666665,5.178571428571428,4.4,3.3333333333333335,10.073170731707318,8.013227513227514,7.291954022988506,0,0,0,4,0,5,12,5,5,12,8,6,33,26,20,3.793877551020408,3.7058823529411766,3.2777777777777777,3.7261146496815285,0,3.0,0,0,0,4.5,0,0,8.375510204081632,3.7058823529411766,3.2777777777777777,10.86624203821656,0,5.0,0,0,0,15.0,0,0,597,152,195,380,42,42,302,14,11,267,10,11,9.639865996649917,6.572368421052632,6.317948717948718,11.739473684210527,9.452380952380953,8.666666666666666,12.705298013245033,12.357142857142858,10.545454545454545,13.191011235955056,13.7,10.545454545454545,0,0,0,0,0,0,0,0,0,30,166,171,0,0,0,0,34,276,294,0,0,0.0,0.0,0.06374501992031872,0.4402390438247012,0.4631474103585657,0.0,0.0,0.0,0.0,0.07712082262210797,0.4267352185089974,0.43958868894601544,0.0,0.0,0.0,0.0,0.055284552845528454,0.44878048780487806,0.47804878048780486,0.0,0.0,2,4,4
362,170,192,285,136,149,1,17,7,10,2,0,2,11.02283105022831,3.6411764705882352,2.578125,0,0,0,13.0,0,0,10.333333333333334,8.0,3.0,7.6,6.333333333333333,3.0,9.458128078817735,6.158333333333333,4.857142857142856,0,0,0,13,0,0,15,8,3,15,11,4,26,15,12,3.0128205128205128,3.064516129032258,3.186046511627907,2.9768518518518516,3.6666666666666665,0,3.8148148148148144,0,0,0,0,0,12.666666666666666,3.064516129032258,3.186046511627907,11.712962962962964,6.333333333333333,0,14.11111111111111,0,0,0,0,0,195,39,16,160,13,7,132,6,0,130,5,0,12.082051282051282,6.743589743589744,6.6875,13.4375,9.461538461538462,8.0,14.590909090909092,11.166666666666666,0,14.676923076923076,11.6,0,0,0,0,0,0,0,0,0,0,5,119,12,0,0,0,0,11,122,15,0,0,0.0,0.0,0.056140350877192984,0.8456140350877193,0.09473684210526316,0.0,0.0,0.0,0.0,0.03676470588235294,0.875,0.08823529411764706,0.0,0.0,0.0,0.0,0.0738255033557047,0.8187919463087249,0.10067114093959731,0.0,0.0,6,8,4
272,104,168,200,32,168,16,0,0,0,16,0,16,11.422619047619047,4.326923076923077,3.0892857142857144,0,0,0,0,0,0,2.0,0,2.0,2.3333333333333335,0,2.0,6.977777777777779,2.3333333333333335,6.571428571428571,0,0,0,0,0,0,2,0,2,3,0,2,14,3,14,2.3125,3.0,0,3.0,3.326923076923077,0,3.3148148148148144,2.6666666666666665,0,2.25,0,0,10.5,3.0,0,9.0,5.653846153846154,0,14.5,6.0,0,16.428571428571427,0,0,135,63,16,131,2,16,129,2,16,129,0,14,13.651851851851852,6.0,10.875,13.885496183206106,9.0,10.875,13.976744186046512,9.0,10.875,13.976744186046512,0,11.142857142857142,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,36,100,32,0,0,0.0,0.0,0.32,0.52,0.16,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.5952380952380952,0.19047619047619047,0.0,0.0,3,4,4
249,107,142,188,71,117,4,53,19,34,0,0,0,8.847133757961783,3.4953271028037385,2.4859154929577465,0,0,0,3.0,3.0,0,4.666666666666666,5.0,3.0,4.000000000000001,6.166666666666666,2.666666666666667,7.802298850574712,5.313725490196079,4.7142857142857135,0,0,0,3,3,0,8,7,3,8,10,4,21,13,13,3.8115942028985508,4.147058823529412,3.5833333333333335,4.265625,4.0,3.0,4.133333333333334,0,0,0,0,0,8.623188405797102,4.147058823529412,3.5833333333333335,9.328125,7.0,5.0,11.0,0,0,0,0,0,145,30,14,103,4,1,88,2,0,74,1,0,9.358620689655172,6.066666666666666,5.928571428571429,10.737864077669903,8.75,8.0,11.204545454545455,9.5,0,11.621621621621621,10.0,0,0,0,0,0,0,0,0,6,12,52,0,0,0,0,1,8,91,7,4,0,0,0.03723404255319149,0.10638297872340426,0.7606382978723404,0.03723404255319149,0.02127659574468085,0.0,0.0,0.08450704225352113,0.16901408450704225,0.7323943661971831,0.0,0.0,0.0,0.0,0.008547008547008548,0.06837606837606838,0.7777777777777778,0.05982905982905983,0.03418803418803419,0.0,0.0,4,4,2
289,141,148,251,141,110,16,2,1,1,21,8,13,9.316964285714286,3.8085106382978724,3.27027027027027,0,0,0,5.0,0,3.0,3.6666666666666665,5.0,3.0,7.599999999999999,3.6666666666666665,3.833333333333334,9.377011494252875,6.085714285714287,5.338235294117647,0,0,0,5,0,3,5,5,4,15,5,6,27,16,13,3.35,0,3.6315789473684212,3.0238095238095237,0,0,0,0,0,0,0,0,9.5,0,3.6315789473684212,13.880952380952381,0,0,0,0,0,0,0,0,174,40,36,142,9,3,121,2,0,116,1,0,11.258620689655173,6.15,5.944444444444445,12.464788732394366,8.777777777777779,8.0,13.239669421487603,11.5,0,13.422413793103448,14.0,0,0,0,0,0,0,0,0,0,4,20,39,78,0,0,0,6,11,28,60,0,0,0.0,0.0398406374501992,0.12350597609561753,0.26693227091633465,0.549800796812749,0.0,0.0,0.0,0.028368794326241134,0.14184397163120568,0.2765957446808511,0.5531914893617021,0.0,0.0,0.0,0.05454545454545454,0.1,0.2545454545454545,0.5454545454545454,0.0,0.0,3,4,4
474,221,253,296,219,77,14,0,0,0,228,167,61,9.721362229102168,2.6968325791855206,6.106719367588933,0,0,0,4.0,4.0,4.0,3.0,4.0,5.0,4.2,6.333333333333334,4.333333333333334,10.024630541871922,8.554112554112553,7.65,0,0,0,4,4,4,4,4,7,8,11,7,29,23,20,5.0,8.0,6.437209302325582,5.340579710144928,0,0,5.666666666666667,0,0,0,0,0,6.25,8.0,6.437209302325582,11.048309178743962,0,0,24.0,0,0,0,0,0,275,20,178,206,10,51,200,6,46,165,6,37,11.170909090909092,8.35,7.589887640449438,12.844660194174757,11.1,10.745098039215685,12.99,13.166666666666666,11.043478260869565,13.836363636363636,13.166666666666666,11.54054054054054,0,0,0,0,0,0,0,0,37,143,6,0,0,0,0,9,53,12,0,0,0,0.0,0.1554054054054054,0.6621621621621622,0.060810810810810814,0.0,0.0,0.0,0.0,0.1689497716894977,0.6529680365296804,0.0273972602739726,0.0,0.0,0.0,0.0,0.11688311688311688,0.6883116883116883,0.15584415584415584,0.0,0.0,0.0,3,4,7
172,125,47,172,125,47,18,0,0,0,44,29,15,10.868217054263566,4.016,2.8085106382978724,0,0,0,0,0,0,5.0,5.0,2.0,5.333333333333333,5.0,2.3333333333333335,8.5,5.0,4.333333333333333,0,0,0,0,0,0,7,5,2,9,7,3,20,11,10,2.717948717948718,0,0,0,0,0,0,0,0,0,0,0,11.504273504273504,0,0,0,0,0,0,0,0,0,0,0,118,51,4,109,1,1,96,1,1,88,0,1,11.61864406779661,5.490196078431373,6.5,12.091743119266056,9.0,10.0,12.645833333333334,9.0,10.0,12.977272727272727,0,10.0,0,0,0,0,0,0,0,0,0,1,0,124,0,0,0,1,12,22,2,4,0,0.0,0.005813953488372093,0.0755813953488372,0.12790697674418605,0.7325581395348837,0.023255813953488372,0.0,0.0,0.0,0.008,0.0,0.992,0.0,0.0,0.0,0.02127659574468085,0.2553191489361702,0.46808510638297873,0.0425531914893617,0.0851063829787234,0.0,2,4,3
603,0,603,542,0,542,1,34,0,34,17,0,17,2.8208955223880596,0,2.8208955223880596,0,0,0,5.0,0,5.0,4.666666666666667,0,4.666666666666667,4.533333333333333,0,4.533333333333333,7.270769230769229,0,7.270769230769229,0,0,0,5,0,5,8,0,8,9,0,9,19,0,19,3.0,0,3.0,3.5,0,3.5,0,0,0,0,0,0,3.0,0,3.0,6.0,0,6.0,0,0,0,0,0,0,87,0,87,6,0,6,2,0,2,2,0,2,6.505747126436781,0,6.505747126436781,10.833333333333334,0,10.833333333333334,16.5,0,16.5,16.5,0,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,38,201,196,0,0,0.0,0.02952029520295203,0.07011070110701106,0.37084870848708484,0.36162361623616235,0.0,0.0,0,0,0,0,0,0,0,0.0,0.02952029520295203,0.07011070110701106,0.37084870848708484,0.36162361623616235,0.0,0.0,4,4,4
621,308,313,619,306,313,22,0,0,0,375,185,190,10.488151658767773,3.5032467532467533,3.4185303514377,4.0,0,0,10.333333333333334,4.0,5.0,8.2,3.0,3.6666666666666665,7.678571428571429,2.666666666666667,3.1666666666666665,9.653225806451614,6.76608187134503,6.1228070175438605,4,0,0,15,4,5,15,4,5,15,4,5,26,18,15,2.295698924731183,0,0,3.25,3.25,0,3.5,0,0,0,0,0,11.099462365591398,0,0,5.5,5.5,0,8.5,0,0,0,0,0,383,86,85,314,13,7,297,2,1,271,2,1,11.318537859007833,5.965116279069767,5.823529411764706,12.452229299363058,8.76923076923077,8.571428571428571,12.707070707070708,13.0,12.0,13.062730627306273,13.0,12.0,0,0,0,0,0,0,0,0,0,12,105,188,0,0,0,0,23,103,184,0,0,0.0,0.0,0.05654281098546042,0.3360258481421648,0.6009693053311793,0.0,0.0,0.0,0.0,0.0392156862745098,0.3431372549019608,0.6143790849673203,0.0,0.0,0.0,0.0,0.07348242811501597,0.329073482428115,0.5878594249201278,0.0,0.0,3,4,6
236,164,72,234,162,72,25,0,0,0,123,83,40,12.723756906077348,3.3658536585365852,2.4027777777777777,0,0,0,3.0,0,0,9.833333333333332,3.0,5.0,7.666666666666667,2.666666666666667,3.6666666666666665,9.593846153846155,5.416666666666666,4.0,0,0,0,3,0,0,18,4,5,19,4,5,24,13,8,1.3916083916083917,5.0,0,5.5,3.5,0,4.333333333333333,0,0,0,0,0,14.566433566433567,5.0,0,10.0,6.0,0,11.0,0,0,0,0,0,151,8,11,151,2,0,145,1,0,145,0,0,14.695364238410596,6.625,5.636363636363637,14.695364238410596,8.5,0,14.972413793103449,9.0,0,14.972413793103449,0,0,0,0,0,0,0,0,0,0,2,4,156,0,0,0,0,9,39,9,6,0,0,0.0,0.04700854700854701,0.18376068376068377,0.7051282051282052,0.02564102564102564,0.0,0.0,0.0,0.012345679012345678,0.024691358024691357,0.9629629629629629,0.0,0.0,0.0,0.0,0.125,0.5416666666666666,0.125,0.08333333333333333,0.0,0.0,3,4,4
514,179,335,489,173,316,30,72,24,48,9,1,8,8.751958224543081,3.329608938547486,2.8835820895522386,0,0,0,2.3333333333333335,2.0,2.0,3.8,3.1666666666666665,2.3333333333333335,5.392857142857142,3.6666666666666665,2.666666666666667,9.671408250355617,6.400000000000001,6.1225296442687736,0,0,0,3,2,2,7,5,3,11,7,4,28,18,16,3.0,4.0,5.2631578947368425,4.585714285714285,0,0,0,3.3333333333333335,0,4.625,0,0,10.023529411764706,4.0,5.2631578947368425,12.257142857142858,0,0,0,8.0,0,15.5,0,0,281,46,51,225,11,3,212,0,0,187,0,0,10.97864768683274,6.434782608695652,6.196078431372549,12.204444444444444,8.0,8.0,12.462264150943396,0,0,12.925133689839573,0,0,0,0,0,0,0,0,0,0,1,38,80,54,0,0,0,3,10,60,241,0,0,0.0,0.0081799591002045,0.09815950920245399,0.28629856850715746,0.6032719836400818,0.0,0.0,0.0,0.005780346820809248,0.21965317919075145,0.4624277456647399,0.31213872832369943,0.0,0.0,0.0,0.00949367088607595,0.03164556962025317,0.189873417721519,0.7626582278481012,0.0,0.0,3,4,6
513,0,513,405,0,405,1,18,0,18,0,0,0,3.263157894736842,0,3.263157894736842,0,0,0,3.0,0,3.0,3.6666666666666665,0,3.6666666666666665,3.0,0,3.0,6.077922077922079,0,6.077922077922079,0,0,0,3,0,3,5,0,5,5,0,5,16,0,16,3.4299065420560746,0,3.4299065420560746,4.5,0,4.5,0,0,0,0,0,0,3.4299065420560746,0,3.4299065420560746,8.0,0,8.0,0,0,0,0,0,0,115,0,115,20,0,20,4,0,4,1,0,1,6.191304347826087,0,6.191304347826087,8.25,0,8.25,9.25,0,9.25,10.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,80,276,0,0,0.0,0.0024691358024691358,0.08888888888888889,0.19753086419753085,0.6814814814814815,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0024691358024691358,0.08888888888888889,0.19753086419753085,0.6814814814814815,0.0,0.0,4,4,3
877,370,507,543,361,182,4,83,45,38,0,0,0,9.708571428571428,3.9054054054054053,3.6055226824457596,0,0,0,5.0,0,0,5.0,5.0,2.0,5.166666666666667,5.0,2.3333333333333335,6.637426900584795,3.0,4.3939393939393945,0,0,0,5,0,0,5,5,2,9,5,3,17,6,10,5.2265625,3.857142857142857,3.752112676056338,4.407068062827225,3.0,0,3.888888888888889,0,0,0,0,0,8.046875,3.857142857142857,3.752112676056338,10.138743455497382,5.0,0,13.933333333333334,0,0,0,0,0,506,169,142,388,0,10,336,0,0,262,0,0,9.930830039525691,5.2485207100591715,5.676056338028169,11.04896907216495,0,8.0,11.520833333333334,0,0,12.232824427480915,0,0,0,0,0,0,0,0,0,0,4,45,176,68,0,0,0,1,11,48,103,0,0,0.0,0.009208103130755065,0.10313075506445672,0.4125230202578269,0.3149171270718232,0.0,0.0,0.0,0.0110803324099723,0.12465373961218837,0.48753462603878117,0.1883656509695291,0.0,0.0,0.0,0.005494505494505495,0.06043956043956044,0.26373626373626374,0.5659340659340659,0.0,0.0,2,4,6
303,131,172,213,59,154,19,14,1,13,51,10,41,12.252525252525253,3.8931297709923665,2.9302325581395348,0,0,0,2.0,0,0,8.166666666666666,4.0,3.0,7.6,4.0,3.333333333333333,8.557312252964426,6.054545454545454,5.153846153846154,0,0,0,2,0,0,15,4,4,16,4,5,25,16,12,2.371794871794872,3.272727272727273,4.5,2.8181818181818183,3.5294117647058822,3.25,3.5919540229885056,0,0,3.875,0,0,10.487179487179487,3.272727272727273,4.5,12.745454545454546,6.0588235294117645,5.5,14.637931034482758,0,0,12.5,0,0,189,56,35,177,1,5,172,1,2,162,1,2,12.698412698412698,5.696428571428571,6.257142857142857,13.158192090395481,12.0,10.0,13.30813953488372,12.0,13.0,13.574074074074074,12.0,13.0,0,0,0,0,0,0,0,0,5,48,6,0,0,0,0,0,64,90,0,0,0,0.0,0.023474178403755867,0.5258215962441315,0.4507042253521127,0.0,0.0,0.0,0.0,0.0847457627118644,0.8135593220338984,0.1016949152542373,0.0,0.0,0.0,0.0,0.0,0.4155844155844156,0.5844155844155844,0.0,0.0,0.0,4,4,4
